UAF_ADJ;Американская;X
JAF;Японская колония;X
JAF_ADJ;Японская;X
BAF;Бразильская колония;X
BAF_ADJ;Бразильская;X
NAF;Голландская колония;X
NAF_ADJ;Голландская;X
PAF;Португальская колония;X
PAF_ADJ;Португальская;X
MAF;Мексиканская колония;X
MAF_ADJ;Мексиканская;X
SPF;Испанская колония;X
SPF_ADJ;Испанская;X
SCF;Шведская колония;X
SCF_ADJ;Шведская;X
colonial_company;Колониальное правительство;X
african_company;Колониальное правительство;X
colonial_school;Торговая компания;X
china_aus_comp;Австрийская концессия работает;X
china_ger_comp;Германская концессия работает;X
china_fra_comp;Французская концессия работает;X
china_eng_comp;Британская концессия работает;X
china_spa_comp;Испанская концессия работает;X
china_ita_comp;Итальянская концессия работает;X
china_rus_comp;Русская концессия работает;X
china_usa_comp;Американская концессия работает;X
china_por_comp;Португальская концессия работает;X
china_net_comp;Голландская концессия работает;X
china_brz_comp;Бразильская концессия работает;X
china_sca_comp;Шведская концессия работает;X
china_jap_comp;Японская концессия работает;X
china_tur_comp;Турецкая концессия работает;X
china_mex_comp;Мексиканская концессия работает;X
child_labor;Детский труд;X
child_labor_legal;Разрешен;X
child_labor_restricted;Ограничен;X
child_labor_illegal;Запрещен;X
citizens_rights;Гражданские права;X
reservations;Резервации;X
same_rules;Равноправие;X
protected;Защита меньшинств;X
border_policy;Пограничная политика;X
quota_immigration;Миграционные квоты;X
closed_borders;Закрытые границы;X
open_borders;Открытые границы;X
HOLD_ELECTION_BUTTON;Провести выборы;X
POLITICS_MATTERS_OF_STATE;Государственная политика;X
trinket_health_care_fully_funded;Минимальный фонд здравоохранения;X
low_health_care_fully_funded;Средний фонд здравоохранения;X
acceptable_health_care_fully_funded;Хороший фонд здравоохранения;X
good_health_care_fully_funded;Развитый фонд здравоохранения;X
low_schools_fully_funded;Минимальная образовательная система;X
acceptable_schools_fully_funded;Развитая образовательная система;X
good_schools_fully_funded;Всеобщее образование;X
small_but_efficient;Маленький, но гордый!;X
penal_system;Пенитенциарная система;X
capital_punishment;Смертная казнь;X
colonial_transportation;Отправка в колонии;X
incarceration;Лишение свободы;X
rehabilitation;Реабилитация;X
france_african_way_title;Французская Африка;X
france_african_way_desc;Алжир может стать ядром нашей колониальной Африки. Падения рождаемости нужно как то возместить, и новые подданные как раз наш путь!;X
france_african_way2_title;Расширение колониальной Африки;X
france_african_way2_desc;Алжир доказал свою преданность и численность населения растёт. Наша Африка должна расширяться как это требует наша нынешняя доктрина;X
france_african_way3_title;Африка, как второй дом;X
france_african_way3_desc;Мы доказали что французы могут достигать поставленных целей. Африка стала нашим вторым домом, и без сомнения, мы не собираемся останавливаться на этом!;X
france_european_way_title;Националистическая Франция;X
france_european_way_desc;Великая Французская Революция имела последствия для рождаемости в стране. Нам нужно восстановить рождаемость. Правительство должно начать политику экономических стимулов.;X
france_european_way2_title;Националистическое рвение и пропаганда;X
france_european_way2_desc;Нужно признать, что пропаганда может стать отличным средством увеличения рождаемости. Новые национальные государства должны побудить наших граждан к действиям!;X
france_european_way3_title;Внутреннее доверие;X
france_european_way3_desc;Создав чувство справедливости у граждан, мы сделаем ставку на взаимное доверия население к правительству. Семья - ячейка общества, которое правительство будет защищать.;X
fra_assim_rate;Политика ассимиляции;X
fra_pops_growth;Взрыв рождаемости;X
annex_capital_player;Захват столицы игрока;X
free_peoples_player;освобождение народа игрока;X
age_of_imperialism;Эпоха империализма;X
imprlsm_on;Эпоха империализма;X
BOC;Британская Ост-Индская компания;X
reunite_ostind_comp_title;Восстановить Ост-Индскую компанию;X
reunite_ostind_comp_desc; ;X
FOC;Французская Ост-Индская компания;X
FOC_ADJ;Французск.;X
BOC_ADJ;Британск.;X
ind_comps_des_on_title;Колонизация Индии;X
ind_comps_des_on_desc; ;X
ind_comps_des_off_title;Закрыть раздел;X
ind_comps_des_off_desc; ;X
ind_clique;Подготовка новой экспедиции;X
mugulistan_clique_title;Колонизация Могулистана;X
mugulistan_clique_desc; ;X
orissa_clique_title;Колонизация Ориссы;X
orissa_clique_desc; ;X
awadh_clique_title;Колонизация Авадха;X
awadh_clique_desc; ;X
jaipur_clique_title;Колонизация Джайпура;X
jaipur_clique_desc; ;X
beroda_clique_title;Колонизация Бороды;X
beroda_clique_desc; ;X
nagpur_clique_title;Колонизация Нагпура;X
nagpur_clique_desc; ;X
mewar_clique_title;Колонизация Мевара;X
mewar_clique_desc; ;X
hydebarad_clique_title;Колонизация Хайдебарада;X
hydebarad_clique_desc; ;X
mysur_clique_title;Колонизация Майсура;X
mysur_clique_desc; ;X
bundelkand_clique_title;Колонизация Бандельканда;X
bundelkand_clique_desc; ;X
ind_eng_ostind_comp;Прибыль Ост-Индской компании;X
ind_fra_ostind_comp;Прибыль Ост-Индской компании;X
FRI;Французский Радж;X
full_ind_fra_ostind_comp;Доминион Индия;X
full_ind_eng_ostind_comp;Доминион Индия;X
boc_boost;Буст;X
sic_boost;Буст;X
foc_boost;Буст;X
colonial_immigration;Колониальная иммиграция;X
encourage_agriculture;Поддержка сельского хозяйства;X
encourage_mining;Модернизация шахт;X
encourage_business;Поддержка предпринимательства;X
militancy_appeasement;Борьба с сепаратизмом;X
consciousness_appeasement;Борьба с сепаратизмом;X
consciousness_appeasement_core;Борьба с национализмом;X
basic_industry_focus;Стимулирование производства;X
factory_throughput_focus;Стимулирование производства;X
RGO_output_focus;Механизация шахт;X
supply_war_limt;Диверсия инфраструктуры;X
fed_reg_rs;Индустриализация региона;X
cigars;Сигары;X
sugar;Сахар;X
wool_mill;Шерстяная фабрика;X
cigarettes;Табачные изделия;X
financial_services;Финансовые услуги;X
print;Газета;X
pharmaceuticals;Лекарства;X
bronze_activation;Проектирование тяжелой артиллерии;X
comm_reg_pr;Устранение оппозиции;X
fasc_reg_pr;Устранение оппозиции;X
EVTNAME44804;Земли для заселения;X
EVTDESC44804;Север страны является прекрасным местом для привлечения колонизаторов со всего мира. Отличные пустующие земли смогут простимулировать рост рождаемости;X
EVTOPTA44804;Нужно удержать север;X
EVTNAME44805;Потеря жизненно необходимых земель;X
EVTDESC44805;С потерей части земель на Севере, мы теряем свои возможности гегемонии. Нам нужно немедленно восстановить контроль над потерянными провинциями и диктовать условия всей Америке;X
EVTOPTA44805;Необходимо вернуть территории;X
eng_nethre_title;Компромисс с Нидерландами;X
eng_nethre_desc; ;X
netengjavsd;Торговое соглашение с Великобританией;X
populism_1;Популизм;X
rum_distillery;Ликероводочный завод;X
cigar_factories;Сигарные фабрики;X
SIG;Гогенцоллерн-Зигмаринген;X
SIG_ADJ;Прусск.;X
shoes;Обувь;X
acquire_core_state_ai;Вернуть нац.регион(ИИ);X
annex_core_country_ai;Восстановить порядок(ИИ);X
leadddd_cfe;Обогащение руды;X
shares_cfe;Обогащение угля;X
horses;Лошади;X
stables;Конный завод;X
agr_soccs3;Индустриальное общество;X
agr_soccs2;Переходной этап;X
agr_soccs;Аграрное общество;X
supply_war_limt2;Обширная диверсия инфраструктуры;X
Coal-fired_powerplant;Электростанция;X
electric_power;Электричество;X
annex_north_china_region;Интервенция в Северный Китай;X
annex_south_china_region;Интервенция в Южный Китай;X
eng_getting_company_title;Поглотить концессию другой державы;X
eng_getting_company_desc; ;X
fra_getting_company_title;Поглотить концессию другой державы;X
fra_getting_company_desc; ;X
ger_getting_company_title;Поглотить концессию другой державы;X
ger_getting_company_desc; ;X
mex_getting_company_title;Поглотить концессию другой державы;X
mex_getting_company_desc; ;X
brz_getting_company_title;Поглотить концессию другой державы;X
brz_getting_company_desc; ;X
usa_getting_company_title;Поглотить концессию другой державы;X
usa_getting_company_desc; ;X
jap_getting_company_title;Поглотить концессию другой державы;X
jap_getting_company_desc; ;X
net_getting_company_title;Поглотить концессию другой державы;X
net_getting_company_desc; ;X
tur_getting_company_title;Поглотить концессию другой державы;X
tur_getting_company_desc; ;X
sca_getting_company_title;Поглотить концессию другой державы;X
sca_getting_company_desc; ;X
rus_getting_company_title;Поглотить концессию другой державы;X
rus_getting_company_desc; ;X
por_getting_company_title;Поглотить концессию другой державы;X
por_getting_company_desc; ;X
spa_getting_company_title;Поглотить концессию другой державы;X
spa_getting_company_desc; ;X
ita_getting_company_title;Поглотить концессию другой державы;X
ita_getting_company_desc; ;X
aus_getting_company_title;Поглотить концессию другой державы;X
aus_getting_company_desc; ;X
trinket_wage1_title;Минимальная зарплата;X
trinket_wage1_desc; ;X
low_minimum_wage1_title;Низкая зарплата;X
low_minimum_wage1_desc; ;X
acceptable_minimum_wage1_title;Приемлемая зарплата;X
acceptable_minimum_wage1_desc; ;X
good_minimum_wage1_title;Хорошая зарплата;X
good_minimum_wage1_desc; ;X
fourteen_hours1_title;14ч рабочий день;X
fourteen_hours1_desc; ;X
twelve_hours1_title;12ч рабочий день;X
twelve_hours1_desc; ;X
ten_hours1_title;10ч рабочий день;X
ten_hours1_desc; ;X
eight_hours1_title;8ч рабочий день;X
eight_hours1_desc; ;X
trinket_safety1_title;Минимум обеспечения;X
trinket_safety1_desc; ;X
low_safety1_title;Низкое обеспечения;X
low_safety1_desc; ;X
acceptable_safety1_title;Приемлемое обеспечения;X
acceptable_safety1_desc; ;X
good_safety1_title;Отличное обеспечения;X
good_safety1_desc; ;X
trinket_subsidies1_title;Минимум субсидии;X
trinket_subsidies1_desc; ;X
low_subsidies1_title;Низкие субсидии;X
low_subsidies1_desc; ;X
acceptable_subsidies1_title;Приемлемые субсидии;X
acceptable_subsidies1_desc; ;X
good_subsidies1_title;Щедрые субсидии;X
good_subsidies1_desc; ;X
trinket_pensions1_title;Минимальный фонд;X
trinket_pensions1_desc; ;X
low_pensions1_title;Низкий фонд;X
low_pensions1_desc; ;X
acceptable_pensions1_title;Приемлемый фонд;X
acceptable_pensions1_desc; ;X
good_pensions1_title;Хороший фонд;
good_pensions1_desc; ;X
trinket_health_care1_title;Минимальный уровень;X
trinket_health_care1_desc; ;X
low_health_care1_title;Низкий уровень;X
low_health_care1_desc; ;X
acceptable_health_care1_title;Приемлемый уровень;X
acceptable_health_care1_desc; ;X
good_health_care1_title;Хороший уровень;X
good_health_care1_desc; ;X
low_schools1_title;Начальная школьная система;X
low_schools1_desc; ;X
acceptable_schools1_title;Приемлемая школьная система;X
acceptable_schools1_desc; ;X
good_schools1_title;Хорошая школьная система;X
good_schools1_desc; ;X
provoloka;Колючая проволока;X
SM_WINDOW;Экран;X
SM_BORDERLESS;Оконный режим в рамке;X
SM_WINDOWED;Оконный режим;X
SM_FULLSCREEN;Полноэкранный режим;X
SPLITINHALF;Разделить армию надвое;X
SPLITINHALF_DRO;Мы разделим армию на две равные части;X
IGNORE_DECISION_OFF;Отключить оповещение;X
IGNORE_DECISION_ON;Включить оповещение;X
KRA_703;Краков(2);X
synthetic_fabric_factory;Завод синтетической ткани;X
synthetic_rubber_factory;Завод синтетического каучука;X
tropical_lumber_mill;Завод тропических пиломатериалов;X
petrolium-based_powerplant;Нефтяная электростанция;X
research_reform;Реформа исследований;X
no_research_reform;Отсталая система;X
yes_research_reform;Иностранная система;X
monetary_reform;Монетарная реформа;X
no_monetary_reform;Отсталая монетарная политика;X
yes_monetary_reform;Переходная система;X
monetary_reform_two;Иностранная система;X
firearms_production;Производство стрелкового оружия;X
no_firearms_production;Местное производство;X
yes_firearms_production;Современное производство;X
foreign_artillery;Иностранная артиллерия;X
no_foreign_artillery;Местная артиллерия;X
yes_foreign_artillery;Импортируемая артиллерия;X
western_shipyards;Западное кораблестроение;X
no_western_shipyards;Местное кораблестроение;X
yes_western_shipyards;Современное кораблестроение;X
net_sumatra_title;Расширения Суматры;X
net_sumatra_desc;Ачех, остался последним оплотом мусульман на Острове Суматра. Нам нужно усмирить этих отсталых варваров и стабилизировать ситуацию в регионе!;X
net_colonial_sumatra_title;Колониальная Суматра;X
net_colonial_sumatra_desc;Удержания Суматры жизненно важно для нас с экономической точки зрения. Её ресурсы позволят нам ускорить индустриализацию в метрополии;X
net_colonial_yava_title;Колониальная Ява;X
net_colonial_yava_desc;Удержания Явы жизненно важно для нас с экономической точки зрения. Её ресурсы позволят нам ускорить индустриализацию в метрополии;X
net_south_africa_title;Потерянная колония;X
net_south_africa_desc;Несмотря на то что Южная Африка была для нас потеряна, все, как и мы акцентировали своё внимания на более богатую Азию. Однако теперь все вновь переключились на Азию и часть правительства вспомнила о своих обидах. Южная Африка должна вернуться к хозяину!;X
net_integration_north_south_title;Интеграция Севера и Юга;X
net_integration_north_south_desc;Прошли десятилетия с момента аннексии Бельгии. Сепаратизм нам больше не угрожает и можно без страха говорить, что Север и Юг вновь Едино!;X
net_colonial_power1;Доход колониальной Суматры;X
net_colonial_power2;Доход колониальной Явы;X
net_mobilization_bust;Сила сплочённой нации;X
net_north_south;Промышленная интеграция;X
own_bosfor_canal;Босфорский пролив;X
own_gibraltar_canal;Гибралтарский пролив;X
own_singa_canal;Сингапурский пролив;X
gibra_city;Гибралтар;X
suez_city;Суэц;X
singapore_city;Сингапур;X
mex_pops_title;Демографические реформы:X
mex_pops_desc; ;X
prussian_influence_des_on_title;Распространение влияния в Северной Германии;X
prussian_influence_des_on_desc;Если мы хотим объединить Германию под нашим руководством, то нам необходимо заручиться поддержкой в соседних немецких государствах. Мы должны сделать это максимально мирным путем, а иначе какая может идти речь о создании единой державы, если свой же народ будет видеть в нас завоевателя. А в худшем случае они и вовсе выступят против.;X
prussian_influence_des_off_title;Закрыть окно;X
prussian_influence_des_off_desc; ;X
infl_meclenburg_title;Отправить дипломатов в Мекленбург;X
infl_meclenburg_desc; ;X
infl_holstein_title;Отправить дипломатов в Гольштейн;X
infl_holstein_desc; ;X
infl_hamburg_title;Отправить дипломатов в Гамбург;X
infl_hamburg_desc; ;X
infl_hannover_title;Отправить дипломатов в Ганновер;X
infl_hannover_desc; ;X
infl_saxony_title;Отправить дипломатов в Саксонию;X
infl_saxony_desc; ;X
infl_hessen_title;Отправить дипломатов в Гессен;X
infl_hessen_desc; ;X
infl_braun_title;Отправить дипломатов в Брауншвейг;X
infl_braun_desc; ;X
infl_hessen_darm_title;Отправить дипломатов в Дармштадт;X
infl_hessen_darm_desc; ;X
infl_weimar_title;Отправить дипломатов в Веймар;X
infl_weimar_desc; ;X
infl_frankfurt_title;Отправить дипломатов во Франкфурт;X
infl_frankfurt_desc; ;X
inlf_mod;Прусское влияние;X
inlf_pru_mod;Подготовка дипломатической миссии;X
ngf_influence_des_on_title;Распространение влияния в Южной Германии;X
ngf_influence_des_on_desc;Пора приступить к финальной стадии объединения германских земель, но влияние Габсбургов и недоброжелательность Виттельсбахов в этом регионе по-прежнему имеют существенный политический вес. Надеемся, что австрийцы не встанут у нас на пути, а уж вторые в одиночку не доставят особых проблем.;X
ngf_influence_des_off_title;Закрыть раздел;X
ngf_influence_des_off_desc; ;X
infl_baden_title;Отправить дипломатов в Баден;X
infl_baden_desc; ;X
infl_wurtemberg_title;Отправить дипломатов в Вюртембург;X
infl_wurtemberg_desc; ;X
infl_bavaria_title;Отправить дипломатов в Баварию;X
infl_bavaria_desc; ;X
infl_sgf_title;Отправить дипломатов в Южногерманский союз;X
infl_sgf_desc; ;X
inlf_aus_mod;Подготовка дипломатической миссии;X
mexican_republic_government_title;Мексиканская Республика;X
mexican_republic_government_desc;Либеральное правительство всё активнее диктует свои условия государству. Их нынешняя цель - бескровный переворот. Свергнем же Императора и создадим Великую Республику!;X
gerarmy_support;Поддержка военных сил;X
gereconom_support;Поддержка экономики;X
gernational_support;Поддержка научных исследований;X
gerculture_support;Поддержка системы образования;X
gernavy_support;Поддержка морских сил;X
gerpopgrowth;Демографический взрыв;X
arising_prussia;Воcхождение Пруссии;X
annex_manj2_title;Ликвидация автономии Манчжу-Го;X
annex_manj2_desc;Ликвидировав автономию, мы создадим новую префектуру, которая поможет нам подтвердить наши амбиции в азиатском регионе;X
EVTNAME99979;Аренда порта иностранной державой;X
EVTDESC99979; ;X
EVTOPTA99979;Будто у нас был выбор;X
EVTNAME99978;Влияние Запада;X
EVTDESC99978; ;X
EVTOPTA99978;Грядут перемены!;X
west_infl;Западное влияние;X
eng_opium_war_title;Распространение торгового влияния в Китае;X
eng_opium_war_desc;Мы можем получить отличный источник дохода, торгуя в Китае, но для этого нам нужно избавиться от императорского декрета на продажу опиума. Этот товар - золотая жила, и если император не пойдет нам на встречу - придется применить пушки.;X
eng_opium_war2_title;Интервенция в Китай;X
eng_opium_war2_desc;Если ввести войска в Пекин, то китайский император сразу пойдет на контакт.;X
opium_infl;Британская торговля опиумом;X
EVTNAME99977;Британцы требуют открытия портов для торговли!;X
EVTDESC99977; ;X
EVTOPTA99977;У нас нет выбора;X
EVTOPTB99977;Если так хотят - пускай придут и возьмут!;X
china_refused;Китай отказал нам;X
opiumplus;Торговля опиумом;X
arising_japan;Реформация Японии;X
civilized_china;Цивилизованный Китай;X
opium_infl_fr;Французская торговля опиумом;X
fra_opium_war_title;Распространение торгового влияния в Китае;X
fra_opium_war_desc;Мы можем получить отличный источник дохода, торгуя в Китае, но для этого нам нужно избавиться от императорского декрета на продажу опиума. Этот товар - золотая жила, и если император не пойдет нам на встречу - придется применить пушки.;X
fra_opium_war2_title;Интервенция в Китай;X
fra_opium_war2_desc;Если ввести войска в Пекин, то китайский император сразу пойдет на контакт.;X
usa_opium_war_title;Распространение торгового влияния в Китае;X
usa_opium_war_desc;Мы можем получить отличный источник дохода, торгуя в Китае, но для этого нам нужно избавиться от императорского декрета на продажу опиума. Этот товар - золотая жила, и если император не пойдет нам на встречу - придется применить пушки.;X
usa_opium_war2_title;Интервенция в Китай;X
usa_opium_war2_desc;Если ввести войска в Пекин, то китайский император сразу пойдет на контакт.;X
opium_infl_usa;Американская торговля опиумом;X
chinese_debuff;Реформация страны;X
japanese_debuff;Реформация страны;X
indian_debuff;Реформация страны;X
usa_army_limit;Политика невмешательства;X
us_congress_army;Расширение вооруженных сил;X
usa_army_congress_title;Убедить конгресс в необходимости расширения вооруженных сил;X
usa_army_congress_desc; ;X
eng_army_limit;Гарнизонная армия;X
usa_army_congress_1860_title;Убедить конгресс в необходимости расширения вооруженных сил;X
usa_army_congress_1860_desc; ;X
usa_army_congress_1890_title;Убедить конгресс в необходимости расширения вооруженных сил;X
congress_tr_des_on_title;Конгресс США;X
congress_tr_des_on_desc; ;X
congress_tr_des_off_title;Закрыть раздел;X
congress_tr_des_off_desc; ;X
fed_reg_rs_big_city;Урбанизация города;X
colonial_company_ruler;Губернатор;X
lend_lease_canned_food_on_title;Раздел ленд-лиза военных консерв;X
lend_lease_canned_food_on_desc; ;X
lend_lease_canned_food_off_title;Закрыть раздел;X
lend_lease_canned_food_on_desc; ;X
lend_lease_artillery_on_title;Раздел ленд-лиза артиллерии;X
lend_lease_artillery_on_desc; ;X
lend_lease_artillery_off_title;Закрыть раздел;X
lend_lease_artillery_on_desc; ;X
lend_lease_ammunition_on_title;Раздел ленд-лиза боеприпасов;X
lend_lease_ammunition_on_desc; ;X
lend_lease_ammunition_off_title;Закрыть раздел;X
lend_lease_ammunition_off_desc; ;X
lend_lease_small_arms_on_title;Раздел ленд-лиза стрелкового оружия;X
lend_lease_small_arms_on_desc; ;X
lend_lease_small_arms_off_title;Закрыть раздел;X
lend_lease_small_arms_on_desc; ;X
lend_lease_steamer_convoy_on_title;Раздел ленд-лиза пароходов;X
lend_lease_steamer_convoy_on_desc; ;X
lend_lease_steamer_convoy_off_title;Закрыть раздел;X
lend_lease_steamer_convoy_off_desc; ;X
lend_lease_general_on_title;Ленд-лиз военных товаров;X
lend_lease_general_on_desc; ;X
lend_lease_general_off_title;Закрыть основной раздел;X
lend_lease_general_on_desc; ;X
lend_lease_steamer_convoy_ENG_title;Отправить пароходы в Великобританию;X
lend_lease_steamer_convoy_ENG_desc; ;X
lend_lease_steamer_convoy_FRA_title;Отправить пароходы во Францию;X
lend_lease_steamer_convoy_FRA_desc; ;X
lend_lease_steamer_convoy_RUS_title;Отправить пароходы в Россию;X
lend_lease_steamer_convoy_RUS_desc; ;X
lend_lease_steamer_convoy_PRU_title;Отправить пароходы в Пруссию;X
lend_lease_steamer_convoy_PRU_desc; ;X
lend_lease_steamer_convoy_NGF_title;Отправить пароходы в Северогерманскую федерацию;X
lend_lease_steamer_convoy_NGF_desc; ;X
lend_lease_steamer_convoy_GER_title;Отправить пароходы в Германию;X
lend_lease_steamer_convoy_GER_desc; ;X
lend_lease_steamer_convoy_AUS_title;Отправить пароходы в Австрию;X
lend_lease_steamer_convoy_AUS_desc; ;X
lend_lease_steamer_convoy_KUK_title;Отправить пароходы в Австро-Венгрию;X
lend_lease_steamer_convoy_KUK_desc; ;X
lend_lease_steamer_convoy_USA_title;Отправить пароходы в США;X
lend_lease_steamer_convoy_USA_desc; ;X
lend_lease_steamer_convoy_JAP_title;Отправить пароходы в Японию;X
lend_lease_steamer_convoy_JAP_desc; ;X
lend_lease_steamer_convoy_ITA_title;Отправить пароходы в Италию;X
lend_lease_steamer_convoy_ITA_desc; ;X
lend_lease_steamer_convoy_SWE_title;Отправить пароходы в Швецию;X
lend_lease_steamer_convoy_SWE_desc; ;X
lend_lease_steamer_convoy_SCA_title;Отправить пароходы в Скандинавию;X
lend_lease_steamer_convoy_SCA_desc; ;X
lend_lease_steamer_convoy_NET_title;Отправить пароходы в Нидерланды;X
lend_lease_steamer_convoy_NET_desc; ;X
lend_lease_steamer_convoy_SPA_title;Отправить пароходы в Испанию;X
lend_lease_steamer_convoy_SPA_desc; ;X
lend_lease_steamer_convoy_TUR_title;Отправить пароходы в Турцию;X
lend_lease_steamer_convoy_TUR_desc; ;X
lend_lease_steamer_convoy_LAF_title;Отправить пароходы в ЮАФ;X
lend_lease_steamer_convoy_LAF_desc; ;X
lend_lease_steamer_convoy_SAR_title;Отправить пароходы в Сардинию;X
lend_lease_steamer_convoy_SAR_desc; ;X
lend_lease_steamer_convoy_DNF_title;Отправить пароходы в Дунайскую Федерацию;X
lend_lease_steamer_convoy_DNF_desc; ;X
lend_lease_steamer_convoy_ISH_title;Отправить пароходы в Исламский Халифат;X
lend_lease_steamer_convoy_ISH_desc; ;X
lend_lease_steamer_convoy_JPE_title;Отправить пароходы в Японскую империю;X
lend_lease_steamer_convoy_JPE_desc; ;X
lend_lease_steamer_convoy_HND_title;Отправить пароходы в Индию;X
lend_lease_steamer_convoy_HND_desc; ;X
lend_lease_steamer_convoy_ITE_title;Отправить пароходы в Итальянскую империю;X
lend_lease_steamer_convoy_ITE_desc; ;X
lend_lease_steamer_convoy_MEX_title;Отправить пароходы в Мексику;X
lend_lease_steamer_convoy_MEX_desc; ;X
lend_lease_steamer_convoy_PER_title;Отправить пароходы в Иран;X
lend_lease_steamer_convoy_PER_desc; ;X
lend_lease_steamer_convoy_EGY_title;Отправить пароходы в Египет;X
lend_lease_steamer_convoy_EGY_desc; ;X
lend_lease_steamer_convoy_ARA_title;Отправить пароходы в Арабский халифат;X
lend_lease_steamer_convoy_ARA_desc; ;X
lend_lease_steamer_convoy_BRZ_title;Отправить пароходы в Бразилию;X
lend_lease_steamer_convoy_BRZ_desc; ;X
lend_lease_steamer_convoy_CHI_title;Отправить пароходы в Китай;X
lend_lease_steamer_convoy_CHI_desc; ;X
lend_lease_steamer_convoy_BOC_title;Отправить пароходы в Ост-Индскую компанию;X
lend_lease_steamer_convoy_BOC_desc; ;X
lend_lease_ammunition_ENG_title;Отправить боеприпасы в Великобританию;X
lend_lease_ammunition_ENG_desc; ;X
lend_lease_ammunition_FRA_title;Отправить боеприпасы во Францию;X
lend_lease_ammunition_FRA_desc; ;X
lend_lease_ammunition_RUS_title;Отправить боеприпасы в Россию;X
lend_lease_ammunition_RUS_desc; ;X
lend_lease_ammunition_PRU_title;Отправить боеприпасы в Пруссию;X
lend_lease_ammunition_PRU_desc; ;X
lend_lease_ammunition_NGF_title;Отправить боеприпасы в Северогерманскую федерацию;X
lend_lease_ammunition_NGF_desc; ;X
lend_lease_ammunition_GER_title;Отправить боеприпасы в Германию;X
lend_lease_ammunition_GER_desc; ;X
lend_lease_ammunition_AUS_title;Отправить боеприпасы в Австрию;X
lend_lease_ammunition_AUS_desc; ;X
lend_lease_ammunition_KUK_title;Отправить боеприпасы в Австро-Венгрию;X
lend_lease_ammunition_KUK_desc; ;X
lend_lease_ammunition_USA_title;Отправить боеприпасы в США;X
lend_lease_ammunition_USA_desc; ;X
lend_lease_ammunition_JAP_title;Отправить боеприпасы в Японию;X
lend_lease_ammunition_JAP_desc; ;X
lend_lease_ammunition_ITA_title;Отправить боеприпасы в Италию;X
lend_lease_ammunition_ITA_desc; ;X
lend_lease_ammunition_SWE_title;Отправить боеприпасы в Швецию;X
lend_lease_ammunition_SWE_desc; ;X
lend_lease_ammunition_SCA_title;Отправить боеприпасы в Скандинавию;X
lend_lease_ammunition_SCA_desc; ;X
lend_lease_ammunition_NET_title;Отправить боеприпасы в Нидерланды;X
lend_lease_ammunition_NET_desc; ;X
lend_lease_ammunition_SPA_title;Отправить боеприпасы в Испанию;X
lend_lease_ammunition_SPA_desc; ;X
lend_lease_ammunition_TUR_title;Отправить боеприпасы в Турцию;X
lend_lease_ammunition_TUR_desc; ;X
lend_lease_ammunition_LAF_title;Отправить боеприпасы в ЮАФ;X
lend_lease_ammunition_LAF_desc; ;X
lend_lease_ammunition_SAR_title;Отправить боеприпасы в Сардинию;X
lend_lease_ammunition_SAR_desc; ;X
lend_lease_ammunition_DNF_title;Отправить боеприпасы в Дунайскую Федерацию;X
lend_lease_ammunition_DNF_desc; ;X
lend_lease_ammunition_ISH_title;Отправить боеприпасы в Исламский Халифат;X
lend_lease_ammunition_ISH_desc; ;X
lend_lease_ammunition_JPE_title;Отправить боеприпасы в Японскую империю;X
lend_lease_ammunition_JPE_desc; ;X
lend_lease_ammunition_HND_title;Отправить боеприпасы в Индию;X
lend_lease_ammunition_HND_desc; ;X
lend_lease_ammunition_ITE_title;Отправить боеприпасы в Итальянскую империю;X
lend_lease_ammunition_ITE_desc; ;X
lend_lease_ammunition_MEX_title;Отправить боеприпасы в Мексику;X
lend_lease_ammunition_MEX_desc; ;X
lend_lease_ammunition_PER_title;Отправить боеприпасы в Иран;X
lend_lease_ammunition_PER_desc; ;X
lend_lease_ammunition_EGY_title;Отправить боеприпасы в Египет;X
lend_lease_ammunition_EGY_desc; ;X
lend_lease_ammunition_ARA_title;Отправить боеприпасы в Арабский халифат;X
lend_lease_ammunition_ARA_desc; ;X
lend_lease_ammunition_BRZ_title;Отправить боеприпасы в Бразилию;X
lend_lease_ammunition_BRZ_desc; ;X
lend_lease_ammunition_CHI_title;Отправить боеприпасы в Китай;X
lend_lease_ammunition_CHI_desc; ;X
lend_lease_ammunition_BOC_title;Отправить боеприпасы в Ост-Индскую компанию;X
lend_lease_ammunition_BOC_desc; ;X
lend_lease_small_arms_ENG_title;Отправить стрелковое оружие в Великобританию;X
lend_lease_small_arms_ENG_desc; ;X
lend_lease_small_arms_FRA_title;Отправить стрелковое оружие во Францию;X
lend_lease_small_arms_FRA_desc; ;X
lend_lease_small_arms_RUS_title;Отправить стрелковое оружие в Россию;X
lend_lease_small_arms_RUS_desc; ;X
lend_lease_small_arms_PRU_title;Отправить стрелковое оружие в Пруссию;X
lend_lease_small_arms_PRU_desc; ;X
lend_lease_small_arms_NGF_title;Отправить стрелковое оружие в Северогерманскую федерацию;X
lend_lease_small_arms_NGF_desc; ;X
lend_lease_small_arms_GER_title;Отправить стрелковое оружие в Германию;X
lend_lease_small_arms_GER_desc; ;X
lend_lease_small_arms_AUS_title;Отправить стрелковое оружие в Австрию;X
lend_lease_small_arms_AUS_desc; ;X
lend_lease_small_arms_KUK_title;Отправить стрелковое оружие в Австро-Венгрию;X
lend_lease_small_arms_KUK_desc; ;X
lend_lease_small_arms_USA_title;Отправить стрелковое оружие в США;X
